author_type,location,floor,floors_count,rooms_count,total_meters,price,year_of_construction,living_meters,kitchen_meters,street,house_number,underground
unknown,Москва,15.0,29.0,5.0,142.7,134900000.0,2022.0,100.0,40.0,Мытная ,12.0,Шаболовская
real_estate_agent,Москва,24.0,26.0,5.0,197.8,170000000.0,2021.0,28.3,57.0,Нежинская ,12.0,Матвеевская
real_estate_agent,Москва,9.0,9.0,5.0,300.0,252000000.0,2022.0,28.3,10.0,Серебрянический переулок,8.0,Китай-город
real_estate_agent,Москва,3.0,8.0,5.0,220.0,370000000.0,2009.0,28.3,10.0,2-й Зачатьевский переулок,11.0,Кропоткинская
real_estate_agent,Москва,11.0,23.0,5.0,199.0,59980000.0,2000.0,118.0,16.0,Ломоносовский проспект,12.0,Вавиловская
real_estate_agent,Москва,8.0,12.0,5.0,136.9,102000000.0,2021.0,86.0,18.0,проспект Генерала Дорохова,12.0,Минская
real_estate_agent,Москва,11.0,13.0,5.0,242.0,70350000.0,2012.0,120.0,27.0,Молодогвардейская ,12.0,Кунцевская
real_estate_agent,Москва,10.0,12.0,5.0,300.0,250000000.0,-1.0,200.0,50.0,Климентовский переулок,2.0,Новокузнецкая
real_estate_agent,Москва,14.0,14.0,5.0,104.0,34900000.0,-1.0,70.0,10.0,переулок Алымов,4.0,Преображенская площадь
real_estate_agent,Москва,4.0,6.0,5.0,219.0,315663533.0,-1.0,28.3,25.0, Остоженка,11.0,Кропоткинская
real_estate_agent,Москва,11.0,13.0,5.0,242.5,70300000.0,2013.0,171.0,27.0,Молодогвардейская ,12.0,Кунцевская
realtor,Москва,7.0,12.0,5.0,227.0,336650000.0,-1.0,112.1,40.0, Усачева,13.0,Спортивная
real_estate_agent,Москва,44.0,57.0,5.0,633.6,218000000.0,-1.0,28.3,10.0,Чапаевский переулок,3.0,Сокол
realtor,Москва,12.0,14.0,5.0,201.14,249000000.0,-1.0,28.3,10.0, Усачева,12.0,Спортивная
real_estate_agent,Москва,1.0,3.0,5.0,168.4,192184799.0,2010.0,28.3,20.0,переулок Печатников,12.0,Трубная
real_estate_agent,Москва,5.0,27.0,5.0,162.2,69000000.0,2006.0,128.0,15.7,Нахимовский проспект,56.0,Профсоюзная
real_estate_agent,Москва,6.0,12.0,5.0,227.0,454000000.0,-1.0,28.3,20.0, Усачева,13.0,Спортивная
real_estate_agent,Москва,7.0,12.0,5.0,227.0,454000000.0,-1.0,112.1,40.0, Усачева,13.0,Спортивная
real_estate_agent,Москва,17.0,17.0,5.0,350.0,150000000.0,2002.0,28.3,16.0,Новослободская ,11.0,Новослободская
realtor,Москва,10.0,17.0,5.0,175.8,40000000.0,1995.0,101.2,19.1,Дорогобужская ,3.0,Рабочий посёлок
real_estate_agent,Москва,2.0,22.0,5.0,165.0,75000000.0,-1.0,28.3,20.0, Академика Пилюгина,12.0,Новаторская
real_estate_agent,Москва,4.0,4.0,5.0,208.5,338071300.0,-1.0,28.3,33.0,Минская ,12.0,Минская
real_estate_agent,Москва,7.0,7.0,5.0,300.0,382500000.0,2016.0,28.3,10.0, Большая Дмитровка,12.0,Театральная
real_estate_agent,Москва,3.0,18.0,5.0,333.0,185169600.0,2005.0,100.0,30.4,Октябрьский переулок,5.0,Достоевская
real_estate_agent,Москва,11.0,22.0,5.0,430.0,864831599.0,2010.0,28.3,20.0,Якиманский переулок,6.0,Октябрьская
real_estate_agent,Москва,14.0,17.0,5.0,208.0,74950000.0,-1.0,127.0,13.0,Мичуринский проспект,12.0,Раменки
real_estate_agent,Москва,3.0,5.0,5.0,154.0,75000000.0,1999.0,28.3,12.0,Наставнический переулок,6.0,Курская
realtor,Москва,8.0,8.0,5.0,194.6,90000000.0,2003.0,134.1,22.0,Союзный проспект,22.0,Новогиреево
real_estate_agent,Москва,17.0,32.0,5.0,133.0,68900000.0,-1.0,80.0,32.7,Газгольдерная ,10.0,Нижегородская
real_estate_agent,Москва,8.0,9.0,5.0,293.0,280000000.0,2006.0,28.3,10.0,Староволынская ,12.0,Матвеевская
realtor,Москва,9.0,48.0,5.0,167.0,69000000.0,2003.0,28.3,20.0,Авиационная ,12.0,Щукинская
realtor,Москва,3.0,7.0,5.0,200.0,55000000.0,2015.0,28.3,20.0,Нижняя Красносельская ,12.0,Бауманская
real_estate_agent,Москва,7.0,25.0,5.0,140.0,61000000.0,-1.0,28.3,36.0, Народного Ополчения,3.0,Народное Ополчение
real_estate_agent,Москва,2.0,6.0,5.0,200.0,208000000.0,-1.0,28.3,20.0,Большой Ордынский переулок,12.0,Третьяковская
real_estate_agent,Москва,15.0,17.0,5.0,124.0,43500000.0,2004.0,69.0,10.8, Маршала Тухачевского,12.0,Народное Ополчение
realtor,Москва,3.0,9.0,5.0,239.0,360000000.0,2023.0,28.3,10.0,2-й Неопалимовский переулок,3.0,Парк Культуры
realtor,Москва,2.0,8.0,5.0,250.0,225000000.0,2010.0,28.3,20.0,3-я Фрунзенская ,12.0,Фрунзенская
realtor,Москва,5.0,17.0,5.0,157.3,49800000.0,2002.0,28.3,13.0,Живописная ,12.0,Народное Ополчение
real_estate_agent,Москва,8.0,29.0,5.0,139.0,52000000.0,-1.0,60.0,20.0,Береговой проезд,3.0,Шелепиха
real_estate_agent,Москва,10.0,14.0,5.0,108.4,53000000.0,2006.0,70.1,12.9, Дмитриевского,11.0,Лухмановская
realtor,Москва,5.0,15.0,5.0,160.0,53900000.0,2003.0,101.6,38.2,Веерная ,12.0,Матвеевская
real_estate_agent,Москва,21.0,22.0,5.0,137.2,55000000.0,2020.0,88.3,15.0,Волоколамское шоссе,12.0,Спартак
realtor,Москва,13.0,18.0,5.0,113.0,57000000.0,2017.0,51.0,23.0, Корабельная,12.0,Кленовый бульвар
real_estate_agent,Москва,2.0,20.0,5.0,157.0,57500000.0,2003.0,112.0,17.0, Маршала Тимошенко,12.0,Крылатское
real_estate_agent,Москва,7.0,7.0,5.0,137.0,58500000.0,-1.0,74.6,19.0, Гиляровского,62.0,Рижская
real_estate_agent,Москва,9.0,10.0,5.0,212.81,59000000.0,2015.0,71.9,25.9, Николо-Хованская,14.0,Прокшино
realtor,Москва,12.0,17.0,5.0,207.8,59000000.0,1997.0,166.0,30.0, Маршала Василевского,12.0,Щукинская
real_estate_agent,Москва,21.0,46.0,5.0,115.0,59900000.0,2022.0,70.0,20.0,Шелепихинская набережная,12.0,Шелепиха
real_estate_agent,Москва,11.0,23.0,5.0,187.7,60000000.0,2000.0,117.7,10.0,Ломоносовский проспект,12.0,Вавиловская
real_estate_agent,Москва,19.0,33.0,5.0,173.9,60000000.0,2007.0,84.7,33.0,проспект Вернадского,12.0,Юго-Западная
real_estate_agent,Москва,5.0,28.0,5.0,153.0,62000000.0,2009.0,110.0,20.0, Покрышкина,12.0,Юго-Западная
realtor,Москва,2.0,25.0,5.0,204.7,62100000.0,2008.0,99.1,16.9, Покрышкина,3.0,Юго-Западная
real_estate_agent,Москва,3.0,8.0,5.0,215.0,63000000.0,2005.0,116.4,18.6,Ландышевая ,12.0,Химки
real_estate_agent,Москва,19.0,22.0,5.0,203.5,63000000.0,2011.0,135.6,36.0,Истринская ,4.0,Молодёжная
real_estate_agent,Москва,25.0,28.0,5.0,136.2,63000000.0,2021.0,28.3,10.0,Береговой проезд,12.0,Фили
real_estate_agent,Москва,9.0,16.0,1.0,19.0,6000000.0,1980.0,14.0,3.0,Алтуфьевское шоссе,2.0,Владыкино
developer,Москва,3.0,13.0,1.0,35.3,14768813.0,2027.0,21.1,10.0,Очаково мкр,12.0,Аминьевская
real_estate_agent,Москва,4.0,15.0,1.0,53.36,13950000.0,2015.0,21.4,11.4, Татьянин Парк,12.0,Говорово
real_estate_agent,Москва,7.0,9.0,1.0,40.6,10499000.0,2016.0,19.0,10.0, Недорубова,12.0,Некрасовка
realtor,Москва,2.0,9.0,1.0,31.8,12190000.0,1962.0,21.5,5.2,Ельнинская ,12.0,Молодёжная
developer,Москва,2.0,24.0,1.0,43.5,17768630.0,2025.0,28.3,18.5,Мичуринский проспект,12.0,Озёрная
real_estate_agent,Москва,11.0,12.0,1.0,61.3,38000000.0,2019.0,28.3,10.0,2-я Брестская ,6.0,Маяковская
real_estate_agent,Москва,11.0,34.0,1.0,46.4,19990000.0,-1.0,17.7,16.7, Архитектора Власова,12.0,Воронцовская
real_estate_agent,Москва,3.0,14.0,1.0,35.0,10500000.0,-1.0,20.0,10.0,Планерная ,12.0,Планерная
real_estate_agent,Москва,8.0,14.0,1.0,38.8,13600000.0,2018.0,28.3,10.0,Каширское шоссе,12.0,Домодедовская
real_estate_agent,Москва,8.0,37.0,1.0,41.9,19500000.0,-1.0,13.2,19.2, Годовикова,12.0,Алексеевская
real_estate_agent,Москва,7.0,26.0,1.0,31.1,22000000.0,2024.0,13.5,10.0,Нагатинская набережная,12.0,Нагатинская
developer,Москва,19.0,25.0,1.0,46.8,25576200.0,2026.0,16.5,10.0,Часовая ,12.0,Сокол
developer,Москва,2.0,33.0,1.0,35.8,12542530.0,2027.0,23.1,5.9,1-й Грайвороновский проезд,12.0,Новохохловская
real_estate_agent,Москва,25.0,38.0,1.0,34.7,17500000.0,2020.0,18.0,10.0,Ильменский проезд,12.0,Селигерская
real_estate_agent,Москва,23.0,25.0,1.0,27.3,10500000.0,2024.0,12.8,7.0,Тагильская ,12.0,Бульвар Рокоссовского
real_estate_agent,Москва,3.0,5.0,1.0,31.7,11000000.0,-1.0,20.0,6.0,4-й Вятский переулок,12.0,Дмитровская
developer,Москва,2.0,30.0,1.0,40.38,17775276.0,2027.0,11.1,10.0,48-й кв-л,12.0,Кунцевская
real_estate_agent,Москва,17.0,20.0,1.0,40.1,21000000.0,2024.0,16.4,14.0,к2/1,12.0,Хорошёво
official_representative,Москва,3.0,4.0,1.0,38.5,27335000.0,2024.0,28.3,7.0,Олимпийский проспект,12.0,Цветной бульвар
real_estate_agent,Москва,7.0,29.0,1.0,46.8,27850000.0,2026.0,18.1,21.1,Кинематографический кв-л,12.0,Аминьевская
real_estate_agent,Москва,3.0,3.0,1.0,34.4,6250000.0,-1.0,17.0,9.0, Десятинная,5.0,Апрелевка
real_estate_agent,Москва,2.0,12.0,1.0,37.0,8100000.0,-1.0,23.0,10.0, Харлампиева,12.0,Филатов Луг
real_estate_agent,Москва,11.0,14.0,1.0,38.0,8199999.0,-1.0,17.0,12.0, 1-я Ватутинская,12.0,Ватутинки
developer,Москва,1.0,3.0,1.0,40.7,8424900.0,2023.0,28.3,10.0, Генерала Донскова,12.0,Апрелевка
realtor,Мытищи,2.0,13.0,2.0,63.1,9500000.0,2008.0,50.0,10.0, Колпакова,25.0,Медведково
developer,Мытищи,5.0,16.0,3.0,61.4,13446600.0,2026.0,36.8,18.4,Троицкая ,12.0,Медведково
realtor,Мытищи,13.0,24.0,1.0,34.1,7450000.0,2018.0,16.0,8.0,Юбилейная ,6.0,Медведково
real_estate_agent,Мытищи,4.0,17.0,3.0,52.0,8800000.0,2023.0,38.0,6.0,переулок 1-й Стрелковый,3.0,Медведково
real_estate_agent,Мытищи,6.0,16.0,3.0,52.0,9500000.0,2023.0,30.6,16.1, Стрельбище Динамо,10.0,Бабушкинская
real_estate_agent,Мытищи,3.0,16.0,3.0,65.0,9750000.0,1978.0,47.0,7.9,Олимпийский проспект,30.0,Медведково
developer,Мытищи,6.0,16.0,2.0,33.6,7392000.0,2026.0,18.5,10.1,Троицкая ,12.0,Медведково
real_estate_agent,Мытищи,8.0,17.0,1.0,28.8,6400000.0,2016.0,19.0,3.0, 2-я Институтская,12.0,Медведково
real_estate_agent,Мытищи,1.0,3.0,2.0,61.0,7990000.0,1956.0,36.5,8.1,Новомытищинский проспект,12.0,Медведково
real_estate_agent,Мытищи,8.0,9.0,4.0,70.7,9100000.0,1982.0,51.7,7.2,Летная ,27.0,Медведково
developer,Мытищи,22.0,25.0,2.0,60.12,16228973.0,2022.0,23.6,22.4,Новомытищинский проспект,12.0,Медведково
real_estate_agent,Мытищи,5.0,17.0,2.0,54.6,10600000.0,2015.0,30.4,10.4,проспект Астрахова,4.0,Медведково
developer,Мытищи,16.0,25.0,1.0,36.0,10327757.0,2022.0,11.0,17.2,Новомытищинский проспект,12.0,Медведково
real_estate_agent,Мытищи,13.0,18.0,1.0,21.5,5000000.0,2022.0,12.0,3.0,проспект Астрахова,7.0,Медведково
real_estate_agent,Мытищи,5.0,6.0,1.0,33.2,5300000.0,-1.0,15.5,8.4,бульвар Тенистый,9.0,Медведково
realtor,Мытищи,11.0,16.0,2.0,41.0,7299000.0,1994.0,25.1,8.5,Олимпийский проспект,12.0,Медведково
real_estate_agent,Мытищи,4.0,5.0,1.0,32.0,4800000.0,-1.0,16.0,6.0,Новомытищинский проспект,12.0,Медведково
realtor,Мытищи,10.0,17.0,1.0,32.0,7700000.0,2023.0,28.3,18.0,переулок 1-й Стрелковый,3.0,Медведково
realtor,Мытищи,1.0,10.0,1.0,44.2,7100000.0,1998.0,22.0,10.0, Семашко,12.0,Медведково
real_estate_agent,Мытищи,11.0,25.0,1.0,25.7,6190000.0,2019.0,18.0,5.0, Академика Каргина,12.0,Медведково
developer,Мытищи,3.0,17.0,2.0,53.3,13549864.0,2023.0,28.3,10.0, Стрельбище Динамо,10.0,Белокаменная
realtor,Мытищи,5.0,17.0,1.0,31.1,4800000.0,2023.0,14.0,8.0, Советская,12.0,Медведково
real_estate_agent,Мытищи,3.0,17.0,1.0,24.5,5600000.0,-1.0,11.5,5.7,переулок 1-й Стрелковый,3.0,Медведково
real_estate_agent,Мытищи,4.0,17.0,1.0,35.9,6250000.0,2022.0,13.8,10.8,проспект Астрахова,7.0,Медведково
real_estate_agent,Мытищи,3.0,18.0,1.0,27.5,6400000.0,2021.0,17.5,5.0,проспект Астрахова,12.0,Медведково
realtor,Мытищи,2.0,5.0,2.0,45.9,6750000.0,1966.0,26.0,6.6,Новомытищинский проспект,12.0,Медведково
real_estate_agent,Мытищи,2.0,10.0,1.0,33.5,7200000.0,1996.0,18.0,8.0, Фрунзе,12.0,Медведково
real_estate_agent,Мытищи,3.0,4.0,1.0,37.2,7400000.0,1956.0,19.0,9.2,Новомытищинский проспект,12.0,Медведково
real_estate_agent,Мытищи,4.0,9.0,2.0,43.1,7900000.0,1972.0,26.6,5.7,Новомытищинский проспект,14.0,Медведково
real_estate_agent,Мытищи,4.0,5.0,3.0,51.4,8190000.0,1978.0,35.1,6.0,Октябрьская ,22.0,Медведково
real_estate_agent,Мытищи,1.0,12.0,2.0,50.0,8880000.0,1983.0,32.0,9.0, Комарова,5.0,Медведково
realtor,Мытищи,7.0,27.0,1.0,39.6,9450000.0,2022.0,28.3,10.0,Новомытищинский проспект,12.0,Медведково
realtor,Мытищи,19.0,24.0,2.0,51.7,10200000.0,-1.0,27.9,9.9, Мира,45.0,Медведково
real_estate_agent,Мытищи,2.0,6.0,2.0,56.2,10450000.0,2020.0,22.0,22.2,бульвар Тенистый,13.0,Медведково
realtor,Мытищи,7.0,18.0,2.0,56.0,11850000.0,2018.0,31.0,12.8, Кедрина,1.0,Медведково
real_estate_agent,Мытищи,9.0,17.0,2.0,57.0,12250000.0,-1.0,31.0,15.0,проспект Астрахова,10.0,Медведково
realtor,Мытищи,2.0,25.0,3.0,55.99,13500000.0,2025.0,35.0,10.0,Шараповский проезд,12.0,Медведково
homeowner,Одинцово,15.0,20.0,3.0,86.0,15500000.0,2014.0,28.3,10.0, Белорусская,10.0,Одинцово
real_estate_agent,Одинцово,10.0,20.0,1.0,37.1,5850000.0,2009.0,18.0,9.7, Кутузовская,3.0,Сколково
real_estate_agent,Одинцово,17.0,24.0,1.0,44.7,7400000.0,2015.0,21.0,12.0, Чистяковой,12.0,Сколково
realtor,Одинцово,7.0,17.0,3.0,74.8,12300000.0,2005.0,45.0,10.5, Чистяковой,2.0,Сколково
realtor,Одинцово,4.0,12.0,1.0,39.5,6500000.0,-1.0,19.1,7.8,Молодежная ,9.0,Одинцово
real_estate_agent,Одинцово,9.0,25.0,1.0,28.5,6150000.0,2022.0,28.3,5.0,Вокзальная ,12.0,Одинцово
homeowner,Одинцово,17.0,24.0,1.0,44.1,8000000.0,2005.0,19.2,10.4, Чистяковой,16.0,Сколково
realtor,Одинцово,7.0,20.0,2.0,46.0,8800000.0,2012.0,28.3,20.0, Белорусская,3.0,Одинцово
real_estate_agent,Одинцово,23.0,25.0,2.0,39.0,8500000.0,2014.0,26.0,6.0, Маршала Бирюзова,12.0,Одинцово
real_estate_agent,Одинцово,10.0,24.0,1.0,23.0,6500000.0,2020.0,13.0,5.0,Северная ,12.0,Одинцово
real_estate_agent,Одинцово,4.0,4.0,1.0,35.0,5000000.0,1994.0,15.0,10.0,Молодежная ,12.0,Одинцово
realtor,Одинцово,9.0,9.0,3.0,85.0,15500000.0,2000.0,28.3,12.0, Верхне-Пролетарская,16.0,Одинцово
